show_id,tipo,pais
MOV_41154,Película,United States of America
MOV_77877,Película,United States of America
MOV_83201,Película,United States of America
MOV_58595,Película,United States of America
MOV_52520,Película,United States of America
MOV_84892,Película,United States of America
MOV_76493,Película,United States of America
MOV_87502,Película,United States of America
MOV_113082,Película,Japan
MOV_91342,Película,Canada
MOV_91342,Película,United States of America
MOV_133121,Película,Japan
MOV_62213,Película,United Kingdom
MOV_62213,Película,United States of America
MOV_109520,Película,United States of America
MOV_59967,Película,United States of America
MOV_118412,Película,Japan
MOV_49040,Película,United States of America
MOV_82881,Película,United States of America
MOV_97630,Película,United States of America
MOV_123025,Película,United States of America
MOV_118957,Película,Singapore
MOV_118957,Película,Australia
MOV_61012,Película,Canada
MOV_61012,Película,France
MOV_61012,Película,Japan
MOV_61012,Película,United States of America
MOV_64635,Película,Canada
MOV_64635,Película,India
MOV_64635,Película,United States of America
MOV_121734,Película,France
MOV_121734,Película,Spain
MOV_129533,Película,United States of America
MOV_72331,Película,Russia
MOV_72331,Película,United States of America
MOV_80278,Película,Spain
MOV_80278,Película,United States of America
MOV_93858,Película,Brazil
MOV_93858,Película,France
MOV_93858,Película,Germany
MOV_93858,Película,Portugal
MOV_82695,Película,United Kingdom
MOV_82695,Película,United States of America
MOV_114478,Película,Japan
MOV_114478,Película,United States of America
MOV_62214,Película,United States of America
MOV_68734,Película,United Kingdom
MOV_68734,Película,United States of America
MOV_127533,Película,Japan
MOV_110420,Película,Japan
MOV_83542,Película,Germany
MOV_83542,Película,United States of America
MOV_83542,Película,China
MOV_83542,Película,Hong Kong
MOV_83542,Película,Singapore
MOV_167313,Película,United States of America
MOV_62764,Película,United States of America
MOV_60747,Película,United States of America
MOV_75174,Película,United Kingdom
MOV_75174,Película,United States of America
MOV_82693,Película,United States of America
MOV_111083,Película,Spain
MOV_151870,Película,Sweden
MOV_151870,Película,United States of America
MOV_77174,Película,United States of America
MOV_49049,Película,South Africa
MOV_49049,Película,United Kingdom
MOV_49049,Película,United States of America
MOV_49049,Película,India
MOV_72387,Película,India
MOV_72387,Película,United States of America
MOV_175168,Película,Japan
MOV_87825,Película,United States of America
MOV_98567,Película,China
MOV_98567,Película,Hong Kong
MOV_103332,Película,United States of America
MOV_89492,Película,United States of America
MOV_130925,Película,Canada
MOV_113947,Película,United States of America
MOV_72570,Película,United States of America
MOV_132137,Película,United States of America
MOV_121875,Película,France
MOV_113594,Película,Belgium
MOV_113594,Película,France
MOV_113594,Película,Italy
MOV_113594,Película,United Kingdom
MOV_113594,Película,United States of America
MOV_127493,Película,United States of America
MOV_127372,Película,Japan
MOV_127372,Película,United States of America
MOV_71668,Película,United States of America
MOV_176983,Película,Japan
MOV_85446,Película,United States of America
MOV_82650,Película,United States of America
MOV_82650,Película,Canada
MOV_76494,Película,United States of America
MOV_138038,Película,Canada
MOV_138038,Película,United States of America
MOV_72976,Película,India
MOV_72976,Película,United States of America
MOV_75674,Película,United States of America
MOV_77883,Película,United States of America
MOV_77883,Película,Canada
MOV_134375,Película,Canada
MOV_65086,Película,Canada
MOV_65086,Película,United Kingdom
MOV_59962,Película,United States of America
MOV_134597,Película,United States of America
MOV_10679,Película,Finland
MOV_10679,Película,Germany
MOV_10679,Película,Australia
MOV_114606,Película,United Kingdom
MOV_116979,Película,Canada
MOV_75638,Película,Spain
MOV_75638,Película,United States of America
MOV_83666,Película,United States of America
MOV_103686,Película,Austria
MOV_103686,Película,France
MOV_103686,Película,Germany
MOV_93856,Película,United States of America
MOV_106021,Película,Belgium
MOV_106021,Película,Canada
MOV_106021,Película,United Kingdom
MOV_106021,Película,United States of America
MOV_126319,Película,Belgium
MOV_126319,Película,France
MOV_126319,Película,Luxembourg
MOV_77866,Película,Iceland
MOV_77866,Película,United Kingdom
MOV_77866,Película,United States of America
MOV_119698,Película,United Kingdom
MOV_75629,Película,Japan
MOV_87826,Película,United States of America
MOV_77016,Película,United States of America
MOV_134764,Película,Hong Kong
MOV_96724,Película,United Kingdom
MOV_677010,Película,Mexico
MOV_166747,Película,United States of America
MOV_76489,Película,United States of America
MOV_134366,Película,Canada
MOV_134366,Película,United States of America
MOV_84188,Película,United States of America
MOV_72358,Película,United States of America
MOV_64689,Película,United States of America
MOV_245178,Película,India
MOV_245178,Película,Italy
MOV_80389,Película,United States of America
MOV_78049,Película,United States of America
MOV_80035,Película,United States of America
MOV_79548,Película,United States of America
MOV_79548,Película,Australia
MOV_72431,Película,United States of America
MOV_101733,Película,Japan
MOV_59961,Película,United States of America
MOV_80280,Película,Spain
MOV_133601,Película,South Korea
MOV_185526,Película,Japan
MOV_105965,Película,United States of America
MOV_103620,Película,France
MOV_80271,Película,United States of America
MOV_77930,Película,United States of America
MOV_119321,Película,United States of America
MOV_82505,Película,United States of America
MOV_82505,Película,Canada
MOV_122293,Película,Canada
MOV_122293,Película,United States of America
MOV_122044,Película,United Kingdom
MOV_84308,Película,Spain
MOV_68722,Película,United States of America
MOV_38541,Película,Canada
MOV_38541,Película,Germany
MOV_38541,Película,United States of America
MOV_172329,Película,Japan
MOV_71864,Película,United States of America
MOV_83686,Película,United States of America
MOV_144616,Película,United States of America
MOV_171823,Película,Japan
MOV_152044,Película,Japan
MOV_82990,Película,United States of America
MOV_82990,Película,Australia
MOV_81796,Película,France
MOV_133931,Película,South Africa
MOV_58244,Película,Canada
MOV_58244,Película,France
MOV_78698,Película,Canada
MOV_78698,Película,United Kingdom
MOV_78698,Película,United States of America
MOV_82633,Película,United States of America
MOV_133200,Película,South Korea
MOV_118451,Película,South Korea
MOV_121824,Película,United States of America
MOV_101731,Película,United States of America
MOV_104634,Película,Spain
MOV_77953,Película,United States of America
MOV_97434,Película,United States of America
MOV_167666,Película,United States of America
MOV_123229,Película,France
MOV_104524,Película,Japan
MOV_74534,Película,United Arab Emirates
MOV_74534,Película,United Kingdom
MOV_74534,Película,United States of America
MOV_201223,Película,Japan
MOV_133694,Película,United Arab Emirates
MOV_133694,Película,United States of America
MOV_76589,Película,United States of America
MOV_122857,Película,United States of America
MOV_68812,Película,United States of America
MOV_103328,Película,Germany
MOV_103328,Película,France
MOV_134632,Película,United States of America
MOV_93837,Película,United States of America
MOV_82525,Película,France
MOV_82525,Película,United States of America
MOV_115210,Película,Ireland
MOV_115210,Película,United States of America
MOV_99770,Película,France
MOV_99770,Película,Hungary
MOV_99770,Película,Italy
MOV_99770,Película,Spain
MOV_104859,Película,United States of America
MOV_160642,Película,Japan
MOV_152042,Película,Japan
MOV_120852,Película,Japan
MOV_70074,Película,India
MOV_70074,Película,Switzerland
MOV_70074,Película,United States of America
MOV_84348,Película,United States of America
MOV_110490,Película,Canada
MOV_72197,Película,United Kingdom
MOV_150213,Película,Japan
MOV_129112,Película,Germany
MOV_129112,Película,Saudi Arabia
MOV_127544,Película,Japan
MOV_97430,Película,China
MOV_97430,Película,Hong Kong
MOV_97430,Película,United States of America
MOV_83770,Película,Brazil
MOV_83770,Película,France
MOV_83770,Película,United Kingdom
MOV_83770,Película,United States of America
MOV_80585,Película,United States of America
MOV_82390,Película,United States of America
MOV_134623,Película,United States of America
MOV_123678,Película,Denmark
MOV_123678,Película,Norway
MOV_123678,Película,United Kingdom
MOV_136911,Película,United States of America
MOV_125490,Película,Canada
MOV_68179,Película,Canada
MOV_68179,Película,United States of America
MOV_86541,Película,Spain
MOV_86541,Película,Germany
MOV_67660,Película,United States of America
MOV_121674,Película,United Kingdom
MOV_121674,Película,United States of America
MOV_118628,Película,India
MOV_128246,Película,South Korea
MOV_181656,Película,Japan
MOV_151512,Película,Thailand
MOV_107235,Película,South Korea
MOV_72207,Película,United States of America
MOV_137548,Película,Italy
MOV_81025,Película,France
MOV_81025,Película,United Kingdom
MOV_190899,Película,Indonesia
MOV_137182,Película,Belgium
MOV_137182,Película,Netherlands
MOV_79694,Película,Germany
MOV_79694,Película,United States of America
MOV_117691,Película,India
MOV_86838,Película,United Kingdom
MOV_76487,Película,United States of America
MOV_126337,Película,United States of America
MOV_103370,Película,United States of America
MOV_50647,Película,United States of America
MOV_102629,Película,United States of America
MOV_74387,Película,Canada
MOV_74387,Película,United States of America
MOV_94348,Película,United States of America
MOV_94348,Película,France
MOV_86837,Película,Austria
MOV_86837,Película,France
MOV_86837,Película,Germany
MOV_82684,Película,United States of America
MOV_112336,Película,United States of America
MOV_133521,Película,Poland
MOV_135858,Película,Bulgaria
MOV_135858,Película,United States of America
MOV_152581,Película,United Kingdom
MOV_118683,Película,United States of America
MOV_127521,Película,United States of America
MOV_88273,Película,Czech Republic
MOV_88273,Película,Denmark
MOV_88273,Película,Germany
MOV_88273,Película,Sweden
MOV_103269,Película,United States of America
MOV_49526,Película,United States of America
MOV_70436,Película,Hungary
MOV_70436,Película,Serbia
MOV_70436,Película,Spain
MOV_70436,Película,United States of America
MOV_97614,Película,France
MOV_97614,Película,United States of America
MOV_96399,Película,Mexico
MOV_96399,Película,United States of America
MOV_54054,Película,United States of America
MOV_96826,Película,United States of America
MOV_88042,Película,United States of America
MOV_49527,Película,United States of America
MOV_147763,Película,United States of America
MOV_128136,Película,Canada
MOV_89185,Película,Canada
MOV_89185,Película,United States of America
MOV_94901,Película,United States of America
MOV_139567,Película,United Kingdom
MOV_139567,Película,United States of America
MOV_87496,Película,Canada
MOV_87496,Película,United States of America
MOV_85872,Película,Belgium
MOV_85872,Película,France
MOV_85872,Película,Spain
MOV_78215,Película,Germany
MOV_78215,Película,France
MOV_78215,Película,Norway
MOV_78215,Película,Sweden
MOV_151535,Película,United States of America
MOV_149427,Película,Norway
MOV_114955,Película,United States of America
MOV_154030,Película,South Korea
MOV_140420,Película,United States of America
MOV_124157,Película,Hong Kong
MOV_124157,Película,South Korea
MOV_122583,Película,Japan
MOV_139862,Película,Austria
MOV_139862,Película,France
MOV_139862,Película,Germany
MOV_115084,Película,United States of America
MOV_89501,Película,South Korea
MOV_121642,Película,Italy
MOV_121642,Película,Spain
MOV_144473,Película,Hong Kong
MOV_110146,Película,Australia
MOV_138544,Película,United States of America
